catalog_release,gene_set_id,gene_set_size,phenotype,definition,gene_symbol,ensembl_gene_id,evidence,effect_direction,effect_beta,p_value,source_id,source_title,source_release,source_url,source_retrieved_date,source_usage_note,membership_notes
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FGFR1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FHIT,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FMR1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FOXG1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FOXP1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FOXP2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FRG1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,FRK,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,G3BP2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GABBR2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GABRA4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GABRB2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GABRB3,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GABRG3,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GALNT10,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GALNT13,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GALNT14,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GALNT8,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GAS2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GBE1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GDA,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GFAP,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GGNBP2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GIGYF1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GIGYF2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GLIS1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GLO1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GLRA2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GNAI1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GNAS,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GNB1L,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPC4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPC6,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPD2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPHN,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPR37,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPR85,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GPX1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIA1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIA2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRID1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRID2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRID2IP,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIK2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIK3,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIK4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIK5,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIN1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIN2A,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIN2B,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRIP1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRK4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRM5,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GRM7,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GSTM1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GTF2I,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,GUCY1A2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,H2BC11,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HDAC4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HDLBP,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HECTD4,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HECW2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HERC1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HIVEP2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HIVEP3,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HLA-A,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HLA-B,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HLA-DPB1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HLA-DRB1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HLA-G,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HMGN1,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPD,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPF,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPH2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPK,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPR,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPU,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_sfari_score12,952,ASD,Exact legacy SFARI score-1-or-2 list,HNRNPUL2,.,.,.,.,.,sfari_2026_01_legacy,SFARI export used by the legacy pipeline,retrieved 2026-01-15,https://gene.sfari.org/tools/,2026-08-29,.,Exact historical pipeline artifact
